SETTLEMENTDATE,REGIONID,TOTAL_SENT_OUT_ENERGY,TOTAL_EMISSIONS,CO2E_INTENSITY_INDEX,date,Battery (Charging) -  GWh,Exports -  GWh,Imports -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Battery (Discharging) -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Temperature Min - C,Temperature Mean - C,Temperature Max - C,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,Battery (Charging) Market Value - AUD,Exports Market Value - AUD,Imports Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Battery (Discharging) Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2020-12-27,SA1,34912.739275,3399.88883925,0.0974,2020-12-27,-0.44,-5.46,0.68,0.0,1.97,4.54,0.04,0.07,0.34,27.84,0.39,5.04,12.6,21.74,29.2,0.0,1181.0,1814.0,27.8,40.27,,-7.63,-6034.0,-50343.0,25549.0,-0.64,-6267.0,-1284.0,1671.0,2841.0,1792.0,-140439.0,-10611.0,-83885.0
2020-12-28,SA1,29798.198544,4095.83724488,0.1375,2020-12-28,-0.48,-5.69,0.09,0.0,2.45,5.43,0.0,0.0,0.45,20.4,1.3,8.61,9.2,15.08,20.2,-0.06,1469.0,2171.0,0.0,0.0,,-22.77,-15558.0,-120045.0,3949.0,0.08,-29476.0,-22038.0,0.0,0.0,-834.9,-107933.0,-60487.0,-388719.0
2020-12-29,SA1,23832.570896,4517.73995857,0.1896,2020-12-29,-0.48,-2.03,2.38,0.0,2.41,6.4,0.0,0.0,0.36,12.4,2.38,9.74,10.1,17.04,21.9,-0.17,1447.0,2559.0,0.0,0.0,,21.19,8063.0,-12264.0,97654.0,-5.0,56254.0,189807.0,0.0,0.0,10585.0,373706.0,9244.0,-21768.0
2020-12-30,SA1,24846.268475,3630.12989274,0.1461,2020-12-30,-0.48,-0.61,2.76,0.0,2.38,4.43,0.0,0.0,0.37,14.63,2.95,8.71,13.0,19.83,29.2,-0.12,1429.0,1772.0,0.0,0.0,,30.84,14034.0,11085.0,103613.0,-4.6,72125.0,137474.0,0.0,0.0,11432.0,505317.0,60761.0,168136.0
2020-12-31,SA1,30900.316826,3517.54762658,0.1138,2020-12-31,-0.47,-3.77,0.15,0.0,2.38,4.18,0.0,0.0,0.42,21.93,1.86,9.54,15.0,23.8,30.0,-0.14,1430.0,1673.0,0.0,0.0,,-14.46,-15819.0,-93285.0,5324.0,3.53,-12913.0,-21215.0,0.0,0.0,-586.3,94753.0,-63134.0,-416552.0
2021-01-01,SA1,29056.914726,4200.45449929,0.1446,2021-01-01,-0.47,-2.16,0.39,0.0,2.55,5.34,0.0,0.0,0.37,17.62,3.2,8.68,17.8,21.12,24.8,-0.03,1531.0,2136.0,0.0,0.0,,21.67,7085.0,32843.0,11267.0,-0.76,49103.0,114215.0,0.0,0.0,7622.0,384667.0,46181.0,116840.0
2021-01-02,SA1,26625.512434,4650.35656776,0.1747,2021-01-02,-0.45,-3.65,3.22,0.0,2.43,6.47,0.0,0.0,0.4,14.57,2.75,9.11,17.4,20.09,25.8,-0.03,1459.0,2588.0,0.0,0.0,,0.42,-8722.0,-87722.0,103463.0,-1.09,23603.0,107361.0,0.0,0.0,7177.0,58004.0,-11939.0,-176634.0
2021-01-03,SA1,23460.163451,4019.31476343,0.1713,2021-01-03,-0.43,-2.15,4.42,0.0,2.4,5.32,0.0,0.0,0.36,13.58,1.95,7.7,15.6,18.48,21.0,-0.03,1443.0,2126.0,0.0,0.0,,19.72,6160.0,-15726.0,155367.0,-1.26,52006.0,129171.0,0.0,0.0,8965.0,301217.0,10370.0,5820.0
2021-01-04,SA1,32328.830528,3443.77315836,0.1065,2021-01-04,-0.45,-3.73,1.05,0.0,2.4,4.15,0.0,0.0,0.38,23.16,2.5,6.57,14.1,17.22,21.6,-0.2,1437.0,1660.0,0.0,0.0,,-9.5,-3559.0,-58962.0,24231.0,1.07,-10554.0,-18410.0,0.0,0.0,-410.9,-49012.0,-60440.0,-165032.0
2021-01-05,SA1,30825.646163,3434.1938539,0.1114,2021-01-05,-0.54,-4.6,0.54,0.0,2.4,4.15,0.0,0.0,0.49,21.66,2.46,9.14,15.1,17.99,22.9,-0.18,1437.0,1660.0,0.0,0.0,,-19.19,-13761.0,-136656.0,18412.0,0.45,-20934.0,-36700.0,0.0,0.0,2198.0,-36357.0,-77300.0,-384131.0
2021-01-06,SA1,30323.80773,3423.40303529,0.1129,2021-01-06,-0.52,-3.12,0.3,0.0,2.39,4.15,0.0,0.0,0.37,21.03,2.69,8.59,14.2,20.03,26.4,-0.08,1435.0,1659.0,0.0,0.0,,-38.87,-22017.0,-191342.0,8868.0,-1.06,-52840.0,-91786.0,0.0,0.0,-6844.0,-126374.0,-169707.0,-742337.0
2021-01-07,SA1,31313.796964,3420.8453105,0.1092,2021-01-07,-0.4,-4.34,0.57,0.0,2.4,4.15,0.0,0.0,0.38,21.98,2.69,9.59,18.4,25.51,33.2,-0.04,1437.0,1661.0,0.0,0.0,,-4.04,-7702.0,-41464.0,21830.0,-0.91,-2958.0,-5260.0,0.0,0.0,4297.0,100893.0,-37301.0,-181833.0
2021-01-08,SA1,30218.615342,3685.6418197,0.122,2021-01-08,-0.43,-0.26,2.9,0.0,2.43,4.12,0.13,0.22,0.33,19.93,3.35,9.4,19.9,28.25,34.4,-0.04,1460.0,1648.0,88.18,134.8,,28.27,8803.0,3043.0,116229.0,-1.35,64804.0,107248.0,6429.0,9297.0,11823.0,510948.0,95936.0,256428.0
2021-01-09,SA1,27237.418521,6716.48602762,0.2466,2021-01-09,-0.28,0.0,6.99,0.0,3.95,5.72,0.84,1.08,0.27,12.41,3.31,9.27,23.4,31.26,36.8,0.0,2370.0,2290.0,589.5,647.3,,42.39,11276.0,0.0,277145.0,0.0,182323.0,254447.0,46390.0,59594.0,11553.0,527551.0,128616.0,347936.0
2021-01-10,SA1,27097.07433699,9839.1963607,0.3631,2021-01-10,-0.4,0.0,11.76,0.14,5.39,8.15,1.34,1.41,0.32,7.45,3.3,8.95,17.4,28.17,37.3,145.0,3233.0,3260.0,936.6,846.8,,74.04,17391.0,0.0,903787.0,40564.0,567305.0,637541.0,167998.0,185000.0,45775.0,378463.0,181436.0,415871.0
2021-01-11,SA1,44167.059719,8088.12679,0.1831,2021-01-11,-0.45,-2.87,2.33,0.02,4.9,7.96,0.7,0.74,0.35,28.03,2.05,5.72,15.7,21.7,30.3,23.08,2939.0,3183.0,491.7,444.5,,40.76,14245.0,93220.0,101574.0,1201.0,185360.0,306142.0,29774.0,30430.0,11798.0,955708.0,77329.0,210172.0
2021-01-12,SA1,28101.152444,6935.51426619,0.2468,2021-01-12,-0.39,-0.92,3.15,0.03,4.53,5.88,0.38,1.18,0.37,12.76,3.36,9.55,15.0,20.14,27.3,29.92,2717.0,2350.0,262.9,706.0,,34.05,9843.0,13905.0,123312.0,1336.0,168440.0,211636.0,17322.0,52763.0,13788.0,419364.0,86791.0,239132.0
2021-01-13,SA1,27828.651463,5121.37564073,0.184,2021-01-13,-0.48,-2.18,6.45,0.06,2.53,7.28,0.02,0.12,0.43,15.93,1.73,6.83,12.3,17.32,22.0,59.51,1517.0,2910.0,10.65,69.38,,23.59,1573.0,-96404.0,367191.0,3966.0,97896.0,211550.0,2036.0,11837.0,18190.0,330848.0,31797.0,-67752.0
2021-01-14,SA1,23521.157766,4020.93001568,0.1709,2021-01-14,-0.49,-2.1,6.25,0.0,2.09,4.41,0.38,0.49,0.39,13.14,2.85,9.22,14.4,16.87,20.1,-0.29,1257.0,1763.0,267.7,294.0,,18.91,2599.0,-42976.0,286896.0,-15.1,53211.0,111458.0,20275.0,27558.0,11612.0,333881.0,-5153.0,-106871.0
2021-01-15,SA1,30398.256812,3125.82323044,0.1028,2021-01-15,-0.53,-2.95,1.2,0.0,1.94,4.15,0.0,0.0,0.44,21.86,2.31,8.03,14.5,17.42,22.1,-0.2,1166.0,1659.0,0.0,2.5,,-64.11,-29913.0,-281859.0,26219.0,-0.19,-79487.0,-170214.0,0.0,159.9,-21511.0,-608256.0,-231057.0,-941454.0
2021-01-16,SA1,22584.100441,3229.68107223,0.143,2021-01-16,-0.41,-2.26,3.97,0.0,1.94,4.14,0.0,0.14,0.32,13.88,2.41,8.74,13.9,18.03,22.4,-0.07,1166.0,1657.0,0.0,83.58,,-10.69,-7378.0,-79100.0,63963.0,-0.33,-7187.0,-15311.0,0.0,4260.0,3617.0,79396.0,-77519.0,-316218.0
2021-01-17,SA1,23345.474663,4037.77309068,0.173,2021-01-17,-0.38,-1.31,2.93,0.0,2.14,5.26,0.0,0.48,0.34,12.62,2.65,7.45,13.1,17.87,24.0,-0.28,1286.0,2106.0,0.0,290.6,,16.22,1621.0,-21465.0,94416.0,-7.57,44693.0,124707.0,0.0,15881.0,9116.0,317497.0,-4206.0,-59897.0
2021-01-18,SA1,24971.064744,4188.41940199,0.1677,2021-01-18,-0.34,-1.62,3.79,0.0,2.41,5.7,0.0,0.0,0.28,13.72,3.04,8.93,13.3,20.04,28.1,-0.32,1446.0,2279.0,0.0,0.0,,12.11,1508.0,-40333.0,143936.0,-12.48,48577.0,131679.0,0.0,0.0,7612.0,276526.0,-28164.0,-106619.0
2021-01-19,SA1,30432.796107,4806.32231509,0.1579,2021-01-19,-0.32,-3.2,1.24,0.0,1.4,8.36,0.0,0.0,0.22,17.84,2.72,8.82,15.9,24.42,31.0,-0.23,839.7,3344.0,0.0,0.0,,0.32,-3231.0,-58445.0,47805.0,-1.85,9901.0,55899.0,0.0,0.0,3560.0,322805.0,-68542.0,-297947.0
2021-01-20,SA1,23225.521804,4593.9488857,0.1978,2021-01-20,-0.23,0.0,8.22,0.02,2.69,5.73,0.05,0.32,0.23,11.2,3.21,9.2,15.4,25.47,33.5,24.25,1611.0,2292.0,32.02,192.1,,41.21,8617.0,0.0,379417.0,980.6,115066.0,245861.0,2745.0,18329.0,11264.0,443251.0,119026.0,330048.0
2021-01-21,SA1,27773.251865,5128.95375929,0.1847,2021-01-21,-0.26,0.0,7.61,0.0,3.15,5.66,0.07,0.85,0.16,14.85,3.23,9.16,15.5,24.08,31.3,2.15,1887.0,2263.0,50.99,511.4,,43.92,10455.0,0.0,345425.0,145.1,144983.0,260941.0,4568.0,46812.0,8907.0,651137.0,128976.0,351361.0
2021-01-22,SA1,23896.817288,7120.36420242,0.298,2021-01-22,-0.27,0.0,10.28,0.1,3.86,5.83,1.32,1.61,0.27,7.93,3.31,9.25,16.8,29.69,38.7,95.87,2318.0,2333.0,925.5,963.7,,118.25,32067.0,0.0,1417026.0,179278.0,807917.0,444461.0,231931.0,464822.0,177116.0,877737.0,139928.0,371032.0
2021-01-23,SA1,30507.52929001,7492.94335399,0.2456,2021-01-23,-0.26,-0.49,8.22,0.04,5.42,6.16,0.5,1.14,0.21,14.34,3.13,8.77,28.2,34.81,42.2,41.13,3255.0,2462.0,347.7,684.1,,56.37,17101.0,6029.0,565214.0,6301.0,397658.0,375385.0,54848.0,102314.0,14394.0,568455.0,149007.0,402642.0
2021-01-24,SA1,42357.78546399,13532.82828226,0.3195,2021-01-24,-0.46,-0.2,5.84,0.66,9.25,6.61,3.07,1.37,0.27,19.79,2.02,6.85,19.5,25.07,33.9,663.8,5552.0,2643.0,2147.0,822.5,,179.71,28888.0,5230.0,598573.0,428612.0,2636656.0,1296980.0,1386464.0,541910.0,138514.0,1776991.0,182317.0,875526.0
2021-01-25,SA1,37037.975293,11768.65026172,0.3177,2021-01-25,-0.26,-0.06,6.19,0.18,9.04,8.11,1.61,0.49,0.31,17.0,0.96,2.0,16.2,19.8,23.7,181.5,5422.0,3244.0,1130.0,294.6,,51.27,6544.0,1454.0,409282.0,33354.0,524170.0,445879.0,143814.0,49123.0,25537.0,607090.0,33150.0,57984.0
2021-01-26,SA1,23757.563864,4978.692633,0.2096,2021-01-26,-0.35,-0.82,5.42,0.0,3.59,5.56,0.0,0.2,0.29,12.4,2.08,6.0,15.4,20.95,26.8,-0.05,2154.0,2223.0,0.0,118.0,,18.26,1396.0,-20352.0,229798.0,-1.15,113854.0,163199.0,0.0,8374.0,7570.0,252221.0,-33269.0,-95418.0
2021-01-27,SA1,27037.334443,3232.43795142,0.1196,2021-01-27,-0.27,-1.81,4.25,0.03,2.08,4.12,0.0,0.01,0.17,18.75,2.11,8.2,18.4,24.09,29.8,26.54,1248.0,1650.0,0.0,8.09,,-10.93,-6451.0,-86892.0,111220.0,-882.9,-5237.0,-23907.0,0.0,582.0,2663.0,-76390.0,-74677.0,-251600.0
2021-01-28,SA1,22207.282587,5485.25718355,0.247,2021-01-28,-0.28,0.0,11.56,0.05,3.35,5.65,0.5,0.51,0.19,9.85,2.36,6.84,17.1,21.33,25.0,47.09,2010.0,2262.0,350.3,306.6,,43.01,9001.0,0.0,504685.0,3312.0,156201.0,229512.0,18927.0,38697.0,13411.0,356571.0,108661.0,306623.0
2021-01-29,SA1,23067.726429,5192.78814997,0.2251,2021-01-29,-0.23,-1.58,9.34,0.0,3.27,6.55,0.03,0.11,0.21,10.26,2.91,8.75,15.7,19.32,24.3,2.16,1961.0,2621.0,22.46,67.4,,48.9,7930.0,44993.0,526167.0,75.81,165236.0,336041.0,1837.0,6678.0,11269.0,427967.0,100875.0,309459.0
2021-01-30,SA1,20961.094179,3478.81461021,0.166,2021-01-30,-0.25,-0.64,6.47,0.0,2.25,4.32,0.0,0.17,0.22,12.2,2.06,7.65,13.5,20.61,27.0,-0.04,1347.0,1727.0,0.0,99.0,,11.23,-3291.0,-6040.0,207595.0,-1.37,41940.0,69467.0,0.0,10021.0,6988.0,288079.0,-40472.0,-187656.0
2021-01-31,SA1,23335.334137,3780.68278153,0.162,2021-01-31,-0.25,-1.64,4.8,0.0,2.11,4.22,0.39,0.42,0.14,14.16,2.07,7.88,15.6,19.61,24.4,-0.12,1265.0,1689.0,276.1,251.0,,9.99,-3137.0,-39256.0,201501.0,3.13,31846.0,54738.0,19227.0,20648.0,4319.0,156057.0,-11943.0,-91426.0
2021-02-01,SA1,26590.386914,4395.10916694,0.1653,2021-02-01,-0.25,-2.78,6.48,0.0,2.63,4.4,0.56,0.65,0.26,16.24,2.1,7.76,13.6,18.13,23.7,0.16,1576.0,1761.0,392.1,392.3,,3.34,-4464.0,-130775.0,341806.0,17.58,65687.0,80025.0,34128.0,40581.0,3079.0,66120.0,-69427.0,-299885.0
2021-02-02,SA1,30304.805142,3144.43065285,0.1038,2021-02-02,-0.21,-2.92,1.21,0.0,1.95,4.16,0.0,0.0,0.16,21.47,2.83,8.74,13.4,21.14,27.9,-0.03,1168.0,1665.0,0.0,0.0,,-5.65,-5506.0,-51802.0,36738.0,-0.76,137.0,-1855.0,0.0,0.0,2673.0,122726.0,-72638.0,-241705.0
2021-02-03,SA1,22707.075013,4447.79856377,0.1959,2021-02-03,-0.2,-0.33,6.35,0.03,2.37,5.73,0.1,0.31,0.17,11.24,2.98,8.81,12.8,19.61,24.2,30.23,1424.0,2291.0,72.57,188.5,,31.04,3468.0,2825.0,304073.0,904.3,84074.0,211634.0,4766.0,17605.0,6034.0,279889.0,62287.0,188779.0
2021-02-04,SA1,26464.65961,5303.7359879,0.2004,2021-02-04,-0.16,-0.97,7.99,0.0,2.75,7.62,0.0,0.05,0.12,15.16,1.03,2.72,13.5,16.61,18.8,1.0,1650.0,3046.0,0.0,27.46,,42.35,7059.0,29552.0,361625.0,101.1,115915.0,311866.0,0.0,3681.0,6120.0,554221.0,40524.0,106980.0
2021-02-05,SA1,36141.814459,3122.22662492,0.0864,2021-02-05,-0.39,-5.77,0.37,0.0,1.93,4.17,0.0,0.0,0.36,28.53,1.45,4.35,16.5,18.05,20.1,-0.07,1155.0,1668.0,0.0,0.0,,-14.05,-16725.0,-82330.0,2771.0,-1.67,-12105.0,-27112.0,0.0,0.0,-2911.0,-125064.0,-34864.0,-193340.0
2021-02-06,SA1,32698.562829,3191.33463233,0.0976,2021-02-06,-0.33,-4.92,1.32,0.0,2.02,4.2,0.0,0.0,0.21,24.86,1.72,4.59,14.3,17.32,20.5,-0.09,1209.0,1679.0,0.0,0.0,,-31.7,-20637.0,-153370.0,39829.0,-0.27,-32995.0,-77745.0,0.0,0.0,-2074.0,-412094.0,-105526.0,-302481.0
2021-02-07,SA1,21638.760077,3329.26235322,0.1539,2021-02-07,-0.22,-0.96,5.15,0.0,2.17,4.26,0.0,0.0,0.21,12.43,2.77,5.68,13.0,19.05,25.4,-0.07,1302.0,1704.0,0.0,0.0,,13.61,-2777.0,-3096.0,185897.0,-1.98,41149.0,67559.0,0.0,0.0,5740.0,219417.0,-22710.0,-62780.0
2021-02-08,SA1,27483.660528,3213.03289282,0.1169,2021-02-08,-0.23,-2.18,0.85,0.0,2.05,4.16,0.0,0.0,0.2,18.54,2.7,8.92,19.2,23.64,30.1,-0.1,1228.0,1663.0,0.0,0.0,,7.46,-2589.0,-20462.0,25514.0,0.72,21952.0,39872.0,0.0,0.0,3903.0,274036.0,-7421.0,-73547.0
2021-02-09,SA1,25610.090073,4133.36140282,0.1614,2021-02-09,-0.22,-0.18,5.47,0.0,2.74,5.04,0.17,0.02,0.16,14.82,2.99,6.72,15.7,26.26,34.9,-0.02,1642.0,2017.0,120.2,9.39,,32.91,2844.0,1469.0,236522.0,-0.15,94391.0,166288.0,7856.0,510.1,5937.0,355014.0,108974.0,261745.0
2021-02-10,SA1,26685.62045499,7538.28010119,0.2825,2021-02-10,-0.18,0.0,9.25,0.01,5.21,8.34,0.05,0.6,0.13,9.69,3.09,8.51,18.6,26.1,35.2,11.05,3128.0,3335.0,34.87,361.0,,45.63,6031.0,0.0,477705.0,1780.0,289006.0,370673.0,5358.0,53096.0,8985.0,342750.0,134021.0,350687.0
2021-02-11,SA1,39357.39430899,6068.03268382,0.1542,2021-02-11,-0.23,-0.72,3.36,0.0,3.74,7.34,0.24,0.24,0.19,26.19,1.81,3.97,16.1,18.94,22.2,-0.01,2246.0,2934.0,168.4,145.8,,31.15,3998.0,25561.0,112804.0,-0.1,119045.0,228198.0,12060.0,10438.0,7334.0,763720.0,45828.0,108030.0
2021-02-12,SA1,26845.622554,4668.33797531,0.1739,2021-02-12,-0.21,-2.48,5.53,0.0,2.26,6.97,0.0,0.0,0.11,15.15,2.56,7.39,14.6,18.52,23.1,-0.01,1354.0,2790.0,0.0,0.0,,15.86,-70.23,-55850.0,207599.0,-0.27,62758.0,122524.0,0.0,0.0,3956.0,309384.0,3584.0,-62378.0
2021-02-13,SA1,19593.646179,3516.01754716,0.1794,2021-02-13,-0.21,-0.33,6.92,0.0,2.33,4.21,0.0,0.25,0.17,10.03,2.84,7.46,12.5,18.55,25.6,-0.04,1400.0,1685.0,0.0,150.1,,10.56,-2286.0,-11165.0,279425.0,1.13,45524.0,64959.0,0.0,11228.0,5748.0,228028.0,-60539.0,-205182.0
2021-02-14,SA1,20472.97202,3218.52227753,0.1572,2021-02-14,-0.19,-0.97,4.49,0.0,2.07,4.18,0.0,0.0,0.16,12.66,1.64,8.98,13.6,21.63,30.3,-0.06,1239.0,1671.0,0.0,0.0,,-1.07,-4548.0,-12009.0,109233.0,-0.46,8934.0,8267.0,0.0,0.0,3678.0,175673.0,-38827.0,-285751.0
2021-02-15,SA1,27896.140427,3513.64867085,0.126,2021-02-15,-0.18,-0.88,3.41,0.0,2.51,4.19,0.0,0.0,0.16,17.97,3.24,8.96,17.7,27.12,34.4,-0.05,1505.0,1675.0,0.0,0.0,,22.02,2344.0,3650.0,128176.0,-0.52,64788.0,87652.0,0.0,0.0,4380.0,395020.0,52875.0,128127.0
2021-02-16,SA1,25189.742984,6787.83933419,0.2695,2021-02-16,-0.25,0.0,11.83,0.08,5.28,4.07,1.62,0.24,0.19,11.34,2.79,8.02,25.6,31.73,37.2,82.52,3171.0,1628.0,1133.0,145.3,,59.46,10948.0,0.0,754307.0,12243.0,395149.0,236597.0,158068.0,17969.0,16570.0,510354.0,149004.0,427967.0
2021-02-17,SA1,32674.61465401,8626.71842358,0.264,2021-02-17,-0.27,0.0,11.32,0.16,7.04,7.68,0.23,0.01,0.23,14.97,2.88,8.3,27.2,31.89,36.4,162.6,4227.0,3074.0,162.5,4.49,,68.81,16081.0,0.0,857535.0,31190.0,609044.0,625075.0,37844.0,255.1,25408.0,701172.0,204679.0,509060.0
2021-02-18,SA1,40769.076285,7712.50317774,0.1892,2021-02-18,-0.25,-0.27,6.77,0.0,6.3,6.59,0.27,0.41,0.19,24.52,3.17,8.55,22.0,29.04,35.6,3.58,3782.0,2635.0,190.1,246.6,,37.59,4077.0,1203.0,381727.0,496.0,315687.0,323683.0,24765.0,35701.0,10267.0,700435.0,90045.0,226408.0
2021-02-19,SA1,39181.548602,8973.48206096,0.229,2021-02-19,-0.24,-0.36,7.28,0.02,8.42,4.87,0.78,1.29,0.2,21.83,2.31,5.32,17.5,23.03,29.8,17.24,5053.0,1947.0,548.0,777.0,,50.57,6206.0,13312.0,459569.0,2000.0,514351.0,358301.0,62787.0,100362.0,13249.0,685383.0,125661.0,275028.0
2021-02-20,SA1,23509.48506399,4643.57934978,0.1975,2021-02-20,-0.22,-0.2,8.19,0.0,3.2,5.36,0.0,0.27,0.12,12.07,2.78,7.82,15.3,18.67,22.2,0.0,1918.0,2146.0,0.0,159.1,,39.75,8144.0,5864.0,360738.0,0.0,137389.0,218079.0,0.0,15236.0,5119.0,473762.0,90002.0,251324.0
2021-02-21,SA1,22651.90087,4142.08465195,0.1829,2021-02-21,-0.28,-2.02,4.33,0.0,2.22,5.91,0.0,0.0,0.25,12.53,1.96,8.45,15.0,18.77,22.8,-0.07,1330.0,2366.0,0.0,0.0,,6.23,-6458.0,-60457.0,148375.0,-1.24,32989.0,112178.0,0.0,0.0,4941.0,185617.0,-15416.0,-194075.0
2021-02-22,SA1,28061.458414,3406.95344617,0.1214,2021-02-22,-0.24,-2.31,3.51,0.0,2.12,4.5,0.0,0.0,0.21,19.1,2.4,7.19,12.7,16.72,21.9,-0.09,1273.0,1799.0,0.0,0.0,,-5.6,-9097.0,-81947.0,95649.0,-1.61,11645.0,21707.0,0.0,0.0,2938.0,88586.0,-68195.0,-265747.0
2021-02-23,SA1,27194.620618,3245.77560181,0.1194,2021-02-23,-0.22,-2.29,4.15,0.03,1.93,4.18,0.11,0.0,0.12,18.81,2.26,6.75,13.8,16.97,21.7,27.86,1159.0,1673.0,76.63,0.0,,3.1,-4707.0,-58762.0,133829.0,-542.8,16909.0,36305.0,4323.0,0.0,2496.0,169447.0,-36046.0,-152126.0
2021-02-24,SA1,24841.825685,3557.54327538,0.1432,2021-02-24,-0.19,-1.11,3.52,0.04,2.19,4.26,0.0,0.41,0.17,15.2,2.84,7.78,11.3,16.85,20.9,38.28,1314.0,1705.0,0.0,244.2,,27.76,4645.0,18015.0,139040.0,1051.0,61343.0,115144.0,0.0,11205.0,4970.0,438509.0,51313.0,129076.0
2021-02-25,SA1,23314.10629,6807.70413203,0.292,2021-02-25,-0.34,0.0,4.35,0.05,5.91,2.97,1.92,0.41,0.23,10.99,1.35,7.6,14.3,18.05,23.6,54.69,3544.0,1188.0,1347.0,243.6,,22.43,-45.07,0.0,155224.0,2142.0,227509.0,138249.0,97294.0,23129.0,12153.0,317753.0,17468.0,-195754.0
2021-02-26,SA1,23976.39002301,8719.27357409,0.3637,2021-02-26,-0.21,0.0,3.94,0.0,7.09,4.92,2.54,0.0,0.25,7.35,2.29,6.82,12.4,19.22,25.1,-0.23,4252.0,1969.0,1779.0,0.0,,59.33,6138.0,0.0,258109.0,-15.4,507674.0,311592.0,201722.0,0.0,16391.0,456346.0,90077.0,227878.0
2021-02-27,SA1,22153.128269,7031.05697352,0.3174,2021-02-27,-0.31,0.0,2.97,0.0,4.98,4.51,1.94,0.74,0.21,9.15,0.99,8.4,13.4,19.58,24.8,4.26,2989.0,1803.0,1355.0,445.1,,17.6,-11587.0,-47.56,123792.0,763.9,264245.0,137365.0,134439.0,74099.0,14550.0,437199.0,25271.0,-608935.0
2021-02-28,SA1,22080.657214,7875.1120164,0.3567,2021-02-28,-0.27,-0.09,3.18,0.0,5.46,4.69,1.94,1.54,0.26,7.71,0.92,8.18,13.5,18.78,25.3,-0.04,3278.0,1875.0,1358.0,925.5,,-21.15,-57556.0,2314.0,120562.0,-4.17,223136.0,37593.0,113915.0,140003.0,11805.0,168666.0,18426.0,-1487655.0
2021-03-01,SA1,27949.59204,6686.92397311,0.2392,2021-03-01,-0.24,-0.51,2.34,0.0,4.49,4.46,1.67,1.1,0.23,15.0,1.36,7.35,12.9,17.55,24.2,-0.24,2697.0,1783.0,1171.0,660.5,,15.77,-6704.0,10026.0,91221.0,-17.66,185574.0,115140.0,87233.0,83163.0,6243.0,321628.0,-28179.0,-278084.0
2021-03-02,SA1,29425.489975,4778.53134591,0.1624,2021-03-02,-0.32,-1.35,1.45,0.0,3.2,4.38,0.84,0.31,0.27,19.57,1.24,7.24,14.0,18.18,24.8,3.65,1919.0,1750.0,589.0,188.5,,-6.71,-17564.0,-17192.0,20839.0,927.9,4807.0,-5536.0,30693.0,14845.0,10027.0,5290.0,-19083.0,-275347.0
2021-03-03,SA1,26621.938908,4226.16705812,0.1587,2021-03-03,-0.24,-0.71,1.73,0.0,2.86,4.12,0.61,0.17,0.19,16.94,2.01,8.52,9.7,17.46,24.4,-0.37,1717.0,1648.0,424.6,99.62,,28.14,3736.0,10971.0,72651.0,-12.83,86181.0,117003.0,18405.0,7585.0,7017.0,535192.0,37136.0,122838.0
2021-03-04,SA1,23053.729862,3649.94408749,0.1583,2021-03-04,-0.22,-0.14,4.96,0.0,2.24,4.35,0.28,0.11,0.17,12.98,3.15,8.32,11.6,18.57,26.6,-0.37,1344.0,1740.0,197.2,67.93,,28.01,4878.0,2067.0,187787.0,-11.33,67133.0,124008.0,11180.0,4524.0,6584.0,396531.0,61771.0,147921.0
2021-03-05,SA1,21430.879276,3745.11267847,0.1748,2021-03-05,-0.22,-0.07,7.2,0.0,2.6,3.92,0.03,0.56,0.19,11.35,3.02,8.1,12.4,20.73,27.6,-0.2,1561.0,1566.0,21.76,335.8,,30.68,5244.0,592.5,339633.0,-7.91,99822.0,120980.0,1701.0,33010.0,5543.0,374585.0,42975.0,101283.0
2021-03-06,SA1,23289.376417,3858.34000791,0.1657,2021-03-06,-0.24,-1.06,4.25,0.0,2.21,4.25,0.08,0.81,0.14,13.58,2.42,7.45,19.4,22.8,28.1,0.43,1329.0,1700.0,59.24,485.2,,19.96,1125.0,-6901.0,183955.0,76.25,50040.0,90292.0,5210.0,41347.0,6113.0,328542.0,-5841.0,-17740.0
2021-03-07,SA1,18173.056972,4917.05881757,0.2706,2021-03-07,-0.2,-0.07,11.2,0.0,2.76,4.34,0.55,1.5,0.17,7.6,1.48,4.04,15.6,19.62,25.6,-0.02,1656.0,1736.0,385.7,901.4,,46.07,6614.0,1926.0,557278.0,-0.75,140534.0,209360.0,32037.0,86376.0,9326.0,318512.0,48564.0,126943.0
