SETTLEMENTDATE,REGIONID,TOTAL_SENT_OUT_ENERGY,TOTAL_EMISSIONS,CO2E_INTENSITY_INDEX
2021-03-13,TAS1,18882.949405,0.0,0.0
2021-03-13,VIC1,128570.443152,110529.86353431,0.8597
2021-03-14,NEM,460061.03503189,336191.24482516,0.7308
2021-03-14,NSW1,148448.87631899,109295.71301271,0.7363
2021-03-14,QLD1,156455.28282891,117569.65677769,0.7515
2021-03-14,SA1,20994.33868299,4833.91451856,0.2302
2021-03-14,TAS1,17262.994652,0.0,0.0
2021-03-14,VIC1,116899.542549,104491.9605162,0.8939
2021-03-15,NEM,485709.44940983,362563.84011829,0.7465
2021-03-15,NSW1,151270.872887,110495.67379827,0.7304
2021-03-15,QLD1,157852.80559582,120890.91306413,0.7658
2021-03-15,SA1,24894.6639,9394.91813684,0.3774
2021-03-15,TAS1,22606.245221,0.0,0.0
2021-03-15,VIC1,129084.86180601,121782.33511905,0.9434
2021-03-16,NEM,489675.20593352,351712.82523177,0.7183
2021-03-16,NSW1,160039.746958,109717.78836958,0.6856
2021-03-16,QLD1,152898.1939705,113537.41863678,0.7426
2021-03-16,SA1,27604.63405301,8511.01141128,0.3083
2021-03-16,TAS1,19850.63817001,0.0,0.0
2021-03-16,VIC1,129281.992782,119946.60681413,0.9278
2021-03-17,NEM,491967.52352026,351545.42054653,0.7146
2021-03-17,NSW1,158859.69854499,117291.0736252,0.7383
2021-03-17,QLD1,154808.00065026,112558.05115298,0.7271
2021-03-17,SA1,25658.206213,8387.44234883,0.3269
2021-03-17,TAS1,25756.654779,0.0,0.0
2021-03-17,VIC1,126884.96333301,113308.85341952,0.893
2021-03-18,NEM,500605.44407442,351984.86482704,0.7031
2021-03-18,NSW1,167237.03463101,120024.40843367,0.7177
2021-03-18,QLD1,152714.58009141,113723.89425215,0.7447
2021-03-18,SA1,28624.96887201,5829.42670948,0.2036
2021-03-18,TAS1,28700.91628499,0.0,0.0
2021-03-18,VIC1,123327.944195,112407.13543174,0.9114
2021-03-19,NEM,500027.23074593,333535.04085155,0.667
2021-03-19,NSW1,166153.10942,112131.98887543,0.6749
2021-03-19,QLD1,153109.31286292,114945.78208433,0.7507
2021-03-19,SA1,33316.68193,3406.87766452,0.1023
2021-03-19,TAS1,29875.019856,0.0,0.0
2021-03-19,VIC1,117573.10667701,103050.39222727,0.8765
2021-03-20,NEM,475138.97698801,314158.90361309,0.6612
2021-03-20,NSW1,161514.672747,108170.61608081,0.6697
2021-03-20,QLD1,147740.297715,109058.76694624,0.7382
2021-03-20,SA1,33433.58509,3260.5789099,0.0975
2021-03-20,TAS1,19427.54009901,0.0,0.0
2021-03-20,VIC1,113022.881337,93668.94167614,0.8288
2021-03-21,NEM,476482.41907167,321874.87146555,0.6755
2021-03-21,NSW1,151373.998563,103201.08240848,0.6818
2021-03-21,QLD1,148925.88350067,112219.23234216,0.7535
2021-03-21,SA1,23664.567725,4647.49883468,0.1964
2021-03-21,TAS1,27085.945775,0.0,0.0
2021-03-21,VIC1,125432.023508,101807.05788023,0.8117
2021-03-22,NEM,519237.22386866,341879.72149961,0.6584
2021-03-22,NSW1,160186.73498,106416.00403811,0.6643
2021-03-22,QLD1,167209.07044265,125126.52115756,0.7483
2021-03-22,SA1,21701.298951,8091.51183349,0.3729
2021-03-22,TAS1,37243.262763,0.0,0.0
2021-03-22,VIC1,132896.85673201,102245.68447045,0.7694
2021-03-23,NEM,519068.13527442,345079.05382832,0.6648
2021-03-23,NSW1,165746.5979095,112292.05633065,0.6775
2021-03-23,QLD1,166388.87442792,124047.51456055,0.7455
2021-03-23,SA1,26371.209568,6529.05047799,0.2476
2021-03-23,TAS1,37976.203006,0.0,0.0
2021-03-23,VIC1,122585.250363,102210.43245913,0.8338
2021-03-24,NEM,503917.92825024,326618.35173238,0.6482
2021-03-24,NSW1,158054.86663175,105961.61610866,0.6704
2021-03-24,QLD1,158566.50969649,117372.58313758,0.7402
2021-03-24,SA1,27959.545338,3747.61505769,0.134
2021-03-24,TAS1,35082.071012,0.0,0.0
2021-03-24,VIC1,124254.935572,99536.53742845,0.8011
2021-03-25,NEM,488916.92167592,319317.44440022,0.6531
2021-03-25,NSW1,158443.809237,109628.38363367,0.6919
2021-03-25,QLD1,152013.51352792,110558.79274543,0.7273
2021-03-25,SA1,27104.364509,5812.64054038,0.2145
2021-03-25,TAS1,28079.850151,10.20349312,0.0004
2021-03-25,VIC1,123275.384251,93307.42398762,0.7569
2021-03-26,NEM,475266.07372432,326799.46857114,0.6876
2021-03-26,NSW1,146186.93260975,114507.78317374,0.7833
2021-03-26,QLD1,153372.06255058,113070.23178429,0.7372
2021-03-26,SA1,28200.22530799,7007.60673985,0.2485
2021-03-26,TAS1,30810.092205,0.0,0.0
2021-03-26,VIC1,116696.761051,92213.84687326,0.7902
2021-03-27,NEM,452658.78386224,311861.13370115,0.689
2021-03-27,NSW1,144861.755005,107135.42769017,0.7396
2021-03-27,QLD1,151127.38556224,111880.30525982,0.7403
2021-03-27,SA1,21237.826808,5212.86591905,0.2455
2021-03-27,TAS1,26030.10602,0.0,0.0
2021-03-27,VIC1,109401.710467,87632.53483211,0.801
2021-03-28,NEM,436203.559126,314746.30170554,0.7216
2021-03-28,NSW1,134090.946247,101906.28433443,0.76
2021-03-28,QLD1,150397.371472,112463.68995326,0.7478
2021-03-28,SA1,17742.519599,5325.44007222,0.3002
2021-03-28,TAS1,29018.619697,0.0,0.0
2021-03-28,VIC1,104954.102111,95050.88734563,0.9056
2021-03-29,NEM,482167.66140753,342238.72841613,0.7098
2021-03-29,NSW1,150077.61023676,110886.5297582,0.7389
2021-03-29,QLD1,161326.97202477,119744.14070035,0.7422
2021-03-29,SA1,21641.885409,5097.90718197,0.2356
2021-03-29,TAS1,27106.180174,0.0,0.0
2021-03-29,VIC1,122015.013563,106510.15077561,0.8729
2021-03-30,NEM,476553.00809351,340780.35111405,0.7151
2021-03-30,NSW1,145616.6413945,106174.035738,0.7291
2021-03-30,QLD1,159190.00261702,115922.21246072,0.7282
2021-03-30,SA1,24082.304135,6071.03049288,0.2521
2021-03-30,TAS1,26280.504971,0.0,0.0
2021-03-30,VIC1,121383.55497599,112613.07242245,0.9277
2021-03-31,NEM,473120.33612747,344643.36687827,0.7284
2021-03-31,NSW1,150762.82141899,114889.51540046,0.7621
2021-03-31,QLD1,158087.09072549,114982.5484187,0.7273
2021-03-31,SA1,22993.182556,5695.03139356,0.2477
2021-03-31,TAS1,24733.366754,0.0,0.0
2021-03-31,VIC1,116543.87467299,109076.27166555,0.9359
2021-04-01,NEM,477264.630678,347571.98481415,0.7283
2021-04-01,NSW1,143953.732364,110174.08502341,0.7653
2021-04-01,QLD1,158940.195552,116926.56292896,0.7357
2021-04-01,SA1,23991.114077,6044.59065384,0.252
2021-04-01,TAS1,28115.25761301,0.0,0.0
2021-04-01,VIC1,122264.33107199,114426.74620794,0.9359
2021-04-02,NEM,435113.76576601,319444.56107877,0.7342
2021-04-02,NSW1,134191.49855401,99995.61856468,0.7452
2021-04-02,QLD1,150303.500837,108075.98259629,0.7191
2021-04-02,SA1,19443.397332,4686.89979917,0.2411
2021-04-02,TAS1,22656.902254,0.0,0.0
2021-04-02,VIC1,108518.466789,106686.06011863,0.9831
2021-04-03,NEM,446900.30497351,312809.79968241,0.7
2021-04-03,NSW1,130568.674311,99678.93579874,0.7634
2021-04-03,QLD1,147875.7443795,108282.88296814,0.7323
2021-04-03,SA1,22400.765239,4560.22733939,0.2036
2021-04-03,TAS1,21776.93583501,0.0,0.0
2021-04-03,VIC1,124278.185209,100287.75357614,0.807
2021-04-04,NEM,439920.40433674,330125.84131497,0.7504
2021-04-04,NSW1,136302.44503999,106058.79157563,0.7781
2021-04-04,QLD1,146681.39173975,113139.18092918,0.7713
2021-04-04,SA1,21901.334061,4928.00264544,0.225
2021-04-04,TAS1,22806.215733,0.0,0.0
2021-04-04,VIC1,112229.017763,105999.86616472,0.9445
2021-04-05,NEM,449485.68899924,328198.33311811,0.7302
2021-04-05,NSW1,147411.739885,108061.02741077,0.7331
2021-04-05,QLD1,147927.68675424,117264.18495653,0.7927
2021-04-05,SA1,19771.023114,4357.1022338,0.2204
2021-04-05,TAS1,21176.324847,0.0,0.0
2021-04-05,VIC1,113198.914399,98516.01851701,0.8703
2021-04-06,NEM,490340.47762477,352725.07259572,0.7193
2021-04-06,NSW1,166384.51234401,124386.56509695,0.7476
2021-04-06,QLD1,150097.69695676,117364.33030762,0.7819
2021-04-06,SA1,21154.681625,5277.10419592,0.2495
2021-04-06,TAS1,24906.860715,0.0,0.0
2021-04-06,VIC1,127796.725984,105697.07299523,0.8271
2021-04-07,NEM,490583.5561335,361545.27896449,0.737
2021-04-07,NSW1,164116.970931,128614.45089752,0.7837
2021-04-07,QLD1,155525.5284525,120371.056523,0.774
2021-04-07,SA1,19462.039961,7081.4809409,0.3639
2021-04-07,TAS1,34911.867407,116.51177634,0.0033
2021-04-07,VIC1,116567.149382,105361.77882673,0.9039
2021-04-08,NEM,493175.91188793,355657.11878295,0.7212
2021-04-08,NSW1,156838.72210275,127458.67851487,0.8127
2021-04-08,QLD1,153792.18688318,116684.82626324,0.7587
2021-04-08,SA1,26693.661259,6573.09616046,0.2462
2021-04-08,TAS1,32816.551376,0.0,0.0
2021-04-08,VIC1,123034.790267,104940.51784438,0.8529
2021-04-09,NEM,485742.91514607,333748.62619729,0.6871
2021-04-09,NSW1,155833.70808999,111596.57855921,0.7161
2021-04-09,QLD1,152925.39840108,113419.14766336,0.7417
2021-04-09,SA1,24373.922322,5533.74274383,0.227
2021-04-09,TAS1,28970.893123,0.0,0.0
2021-04-09,VIC1,123638.99321,103199.15723089,0.8347
2021-04-10,NEM,461419.392266,295586.00431478,0.6406
2021-04-10,NSW1,146167.605712,97922.21453254,0.6699
2021-04-10,QLD1,142423.093619,105202.48296688,0.7387
2021-04-10,SA1,32861.548019,3308.03601298,0.1007
2021-04-10,TAS1,23774.756858,0.0,0.0
2021-04-10,VIC1,116192.388058,89153.27080238,0.7673
2021-04-11,NEM,458382.23232326,284150.64629242,0.6199
2021-04-11,NSW1,146508.07887701,93267.73608096,0.6366
2021-04-11,QLD1,137167.24522225,99563.88519378,0.7259
2021-04-11,SA1,29994.280453,4595.33103974,0.1532
2021-04-11,TAS1,25431.434686,0.0,0.0
2021-04-11,VIC1,119281.193085,86723.69397794,0.7271
2021-04-12,NEM,482957.73788097,334617.22367915,0.6928
2021-04-12,NSW1,149109.67105699,106150.21227331,0.7119
2021-04-12,QLD1,146956.25825999,105948.67740124,0.721
2021-04-12,SA1,31514.775153,6853.78004051,0.2175
2021-04-12,TAS1,33777.17682,119.87164699,0.0035
2021-04-12,VIC1,121599.85659099,115544.6823171,0.9502
2021-04-13,NEM,495146.6777005,319193.09370493,0.6446
2021-04-13,NSW1,149519.126566,107032.97314773,0.7158
2021-04-13,QLD1,147971.33077351,107154.63211726,0.7242
2021-04-13,SA1,37199.568662,3404.96789267,0.0915
2021-04-13,TAS1,25191.396621,0.0,0.0
2021-04-13,VIC1,135265.25507799,101600.52054727,0.7511
2021-04-14,NEM,481268.88502374,309956.09018597,0.644
2021-04-14,NSW1,153110.46647299,104253.47700631,0.6809
2021-04-14,QLD1,144957.27869175,108652.7332512,0.7496
2021-04-14,SA1,32120.42965901,5487.25046002,0.1708
2021-04-14,TAS1,27105.236815,0.0,0.0
2021-04-14,VIC1,123975.47338499,91562.62946844,0.7386
2021-04-15,NEM,484225.37549976,325177.33976008,0.6715
2021-04-15,NSW1,153370.42723699,106567.57258458,0.6948
2021-04-15,QLD1,146296.00017977,109134.54528556,0.746
2021-04-15,SA1,23284.176194,7600.09047747,0.3264
2021-04-15,TAS1,36620.843668,0.0,0.0
2021-04-15,VIC1,124653.928221,101875.13141247,0.8173
2021-04-16,NEM,489771.34700275,351848.37381438,0.7184
2021-04-16,NSW1,159250.578822,120258.09497087,0.7552
2021-04-16,QLD1,150497.06345375,111912.00512724,0.7436
2021-04-16,SA1,22175.659103,10306.51378906,0.4648
2021-04-16,TAS1,40091.771557,0.0,0.0
2021-04-16,VIC1,117756.274067,109371.75992721,0.9288
2021-04-17,NEM,471240.4292295,328635.91278319,0.6974
2021-04-17,NSW1,154150.8645825,111746.02420833,0.7249
2021-04-17,QLD1,154006.405589,114029.86508382,0.7404
2021-04-17,SA1,23781.14075101,9216.01779277,0.3875
2021-04-17,TAS1,39090.551796,0.0,0.0
2021-04-17,VIC1,100211.46651099,93644.00569827,0.9345
2021-04-18,NEM,450338.20227824,320293.21594549,0.7112
2021-04-18,NSW1,143595.796317,108326.13984255,0.7544
2021-04-18,QLD1,148773.38651224,112679.97048813,0.7574
2021-04-18,SA1,21029.300948,9854.81726623,0.4686
2021-04-18,TAS1,39891.232644,0.0,0.0
2021-04-18,VIC1,97048.485857,89432.28834858,0.9215
2021-04-19,NEM,491677.034661,331825.73076265,0.6749
2021-04-19,NSW1,153307.36431924,115656.52335674,0.7544
2021-04-19,QLD1,155661.03951075,115085.16371997,0.7393
2021-04-19,SA1,26297.536901,11937.35213365,0.4539
2021-04-19,TAS1,41124.740824,0.0,0.0
2021-04-19,VIC1,115286.35310601,89146.69155229,0.7733
2021-04-20,NEM,508491.30387474,330601.29607077,0.6502
2021-04-20,NSW1,165909.02794074,122853.72901374,0.7405
2021-04-20,QLD1,150651.485011,113857.37955535,0.7558
2021-04-20,SA1,31689.355471,8294.79686827,0.2618
2021-04-20,TAS1,39890.936249,0.0,0.0
2021-04-20,VIC1,120350.499203,85595.39063341,0.7112
2021-04-21,NEM,506604.56209849,352825.50372487,0.6965
2021-04-21,NSW1,164446.81034649,130942.88048777,0.7963
2021-04-21,QLD1,155085.61382601,114696.33277719,0.7396
2021-04-21,SA1,30868.875741,15299.5195914,0.4956
2021-04-21,TAS1,42744.593921,281.06539155,0.0066
2021-04-21,VIC1,113458.66826399,91605.70547696,0.8074
2021-04-22,NEM,517577.58463351,344726.49701918,0.666
2021-04-22,NSW1,173888.138215,130100.16877775,0.7482
2021-04-22,QLD1,157146.03582751,122993.28261334,0.7827
2021-04-22,SA1,32081.049088,10023.54222152,0.3124
2021-04-22,TAS1,40824.837436,0.0,0.0
2021-04-22,VIC1,113637.524067,81609.50340657,0.7182
2021-04-23,NEM,502633.12314851,344939.55538743,0.6863
2021-04-23,NSW1,171023.90236025,128329.7726315,0.7504
2021-04-23,QLD1,155025.51241526,117264.02115414,0.7564
2021-04-23,SA1,29562.07063201,16179.37941931,0.5473
2021-04-23,TAS1,42417.221493,0.0,0.0
2021-04-23,VIC1,104604.41624799,83166.38218248,0.7951
2021-04-24,NEM,460801.18249824,331894.69912385,0.7203
2021-04-24,NSW1,154814.46082701,119022.54903942,0.7688
2021-04-24,QLD1,148941.29842924,113519.27616566,0.7622
2021-04-24,SA1,22088.58944799,9064.76830128,0.4104
2021-04-24,TAS1,35889.384428,0.0,0.0
2021-04-24,VIC1,99067.449366,90288.10561749,0.9114
2021-04-25,NEM,448419.12194107,332795.97861115,0.7422
2021-04-25,NSW1,137904.54067575,106902.69792265,0.7752
2021-04-25,QLD1,154004.98547032,117881.46353863,0.7654
2021-04-25,SA1,22403.971028,8301.02175229,0.3705
2021-04-25,TAS1,34521.245425,0.0,0.0
2021-04-25,VIC1,99584.379342,99710.79539758,1.0013
2021-04-26,NEM,482164.33885342,352444.30621929,0.731
2021-04-26,NSW1,155873.16268525,120402.22451355,0.7724
2021-04-26,QLD1,152751.63226216,115464.77895833,0.7559
2021-04-26,SA1,23113.749891,9282.93069676,0.4016
2021-04-26,TAS1,38937.06517701,0.0,0.0
2021-04-26,VIC1,111488.728838,107294.37205065,0.9624
2021-04-27,NEM,497564.20573272,364608.9495596,0.7328
2021-04-27,NSW1,158221.82458925,122645.20701947,0.7751
2021-04-27,QLD1,160752.38419648,118207.50676279,0.7353
2021-04-27,SA1,24189.864013,10071.19822606,0.4163
2021-04-27,TAS1,37143.88771199,154.31001107,0.0042
2021-04-27,VIC1,117256.245222,113530.72754021,0.9682
2021-04-28,NEM,497756.89765673,369639.26488374,0.7426
2021-04-28,NSW1,150859.63508025,119169.81334785,0.7899
2021-04-28,QLD1,169759.7509715,125832.27675153,0.7412
2021-04-28,SA1,25140.735711,11122.1484344,0.4424
2021-04-28,TAS1,35536.06398599,59.02374691,0.0017
2021-04-28,VIC1,116460.71190799,113456.00260305,0.9742
2021-04-29,NEM,497902.78093225,370417.21826777,0.744
2021-04-29,NSW1,151765.14552775,119455.86495911,0.7871
2021-04-29,QLD1,163978.7874405,121499.30725624,0.7409
2021-04-29,SA1,27756.80857,12418.47827536,0.4474
2021-04-29,TAS1,34851.041852,240.61770857,0.0069
2021-04-29,VIC1,119550.997542,116802.95006849,0.977
2021-04-30,NEM,493790.32977467,358957.20485671,0.7269
2021-04-30,NSW1,156392.87585524,118616.33948047,0.7585
2021-04-30,QLD1,159768.24403943,118747.00931683,0.7432
2021-04-30,SA1,28145.276828,6743.90737915,0.2396
2021-04-30,TAS1,25692.960678,161.89538049,0.0063
2021-04-30,VIC1,123790.972374,114688.05329977,0.9265
2021-05-01,NEM,468005.49813,316217.44153993,0.6757
2021-05-01,NSW1,135423.768841,98156.45015605,0.7248
2021-05-01,QLD1,154708.423282,113405.4595783,0.733
2021-05-01,SA1,36521.087252,3963.96779821,0.1085
2021-05-01,TAS1,17799.313187,0.0,0.0
2021-05-01,VIC1,123552.905568,100691.56400737,0.815
2021-05-02,NEM,452851.97707398,322130.61319192,0.7113
2021-05-02,NSW1,142410.66299499,107047.60002385,0.7517
2021-05-02,QLD1,147215.043025,108373.45049,0.7362
2021-05-02,SA1,19019.605009,5848.11534757,0.3075
2021-05-02,TAS1,20651.14236999,154.37423019,0.0075
2021-05-02,VIC1,123555.523675,100707.07310031,0.8151
2021-05-03,NEM,484875.37580666,355660.9628406,0.7335
2021-05-03,NSW1,154387.22223,118763.08317208,0.7693
2021-05-03,QLD1,152268.66936866,114811.24804273,0.754
2021-05-03,SA1,25520.715578,8202.44450004,0.3214
2021-05-03,TAS1,26953.687208,98.00362054,0.0036
2021-05-03,VIC1,125745.081422,113786.18350521,0.9049
2021-05-04,NEM,521809.12651067,360333.19563149,0.6905
2021-05-04,NSW1,167536.077325,129719.02137378,0.7743
2021-05-04,QLD1,151217.18192368,116081.16797968,0.7676
2021-05-04,SA1,33485.20222,6936.65454459,0.2072
2021-05-04,TAS1,28174.736817,146.03644098,0.0052
2021-05-04,VIC1,141395.92822499,107450.31529246,0.7599
2021-05-05,NEM,516469.90538598,369660.70249182,0.7157
2021-05-05,NSW1,177342.43689699,131326.67027473,0.7405
2021-05-05,QLD1,156529.00344499,118170.09847588,0.7549
2021-05-05,SA1,27954.135003,8727.54511239,0.3122
2021-05-05,TAS1,27039.122993,149.52636505,0.0055
2021-05-05,VIC1,127605.207048,111286.86226377,0.8721
2021-05-06,NEM,505668.1573579,364660.68438452,0.7211
2021-05-06,NSW1,169738.51915074,121085.14598871,0.7134
2021-05-06,QLD1,150878.99402515,113017.92240476,0.7491
2021-05-06,SA1,28873.969082,9842.46130417,0.3409
2021-05-06,TAS1,32682.882307,136.76242023,0.0042
2021-05-06,VIC1,123493.79279301,120578.39226665,0.9764
2021-05-07,NEM,494268.27277582,363354.84271794,0.7351
2021-05-07,NSW1,166292.9121035,128956.24438863,0.7755
2021-05-07,QLD1,146184.35731131,109772.09092366,0.7509
2021-05-07,SA1,30848.535574,9099.98130231,0.295
2021-05-07,TAS1,34051.903887,248.28419006,0.0073
2021-05-07,VIC1,116890.56390001,115278.24191328,0.9862
2021-05-08,NEM,459434.223338,335969.67026448,0.7313
2021-05-08,NSW1,157308.892635,124062.01620007,0.7887
2021-05-08,QLD1,137137.318187,105165.2347967,0.7669
2021-05-08,SA1,25949.776599,10046.40172108,0.3871
2021-05-08,TAS1,35023.049278,248.65973394,0.0071
2021-05-08,VIC1,104015.186639,96447.35781269,0.9272
2021-05-09,NEM,451256.60236514,326488.67523429,0.7235
2021-05-09,NSW1,156721.17250798,124422.10315388,0.7939
2021-05-09,QLD1,138333.84275423,105376.4274349,0.7618
2021-05-09,SA1,21996.61894797,8246.081357,0.3749
2021-05-09,TAS1,31977.99357299,17.47130171,0.0005
2021-05-09,VIC1,102226.97458197,88426.5919868,0.865
2021-05-10,NEM,504915.85742956,329293.43269604,0.6522
2021-05-10,NSW1,170489.89054171,129376.00427725,0.7588
2021-05-10,QLD1,145401.29638092,110595.76915835,0.7606
2021-05-10,SA1,37446.52999398,5604.85725415,0.1497
2021-05-10,TAS1,32185.32103798,0.0,0.0
2021-05-10,VIC1,119392.81947497,83716.80200629,0.7012
2021-05-11,NEM,516306.14835155,361813.59831157,0.7008
2021-05-11,NSW1,172487.32808672,136813.45703326,0.7932
2021-05-11,QLD1,151316.34920192,115057.50751062,0.7604
2021-05-11,SA1,28209.77429298,9597.55052403,0.3402
2021-05-11,TAS1,32630.36717498,167.79236377,0.0051
2021-05-11,VIC1,131662.32959495,100177.29087989,0.7609
2021-05-12,NEM,508932.89047929,363222.20405053,0.7137
2021-05-12,NSW1,173860.65652147,137876.31273821,0.793
2021-05-12,QLD1,155028.04073593,118289.15856897,0.763
2021-05-12,SA1,28784.71582195,12649.4217242,0.4394
2021-05-12,TAS1,37251.75674798,452.35861147,0.0121
2021-05-12,VIC1,114007.72065196,93954.95240768,0.8241
2021-05-13,NEM,517099.80134482,337992.76047134,0.6536
2021-05-13,NSW1,177158.22561398,134783.67005958,0.7608
2021-05-13,QLD1,143975.63512991,107700.10498378,0.748
2021-05-13,SA1,40867.48794299,7737.52947482,0.1893
2021-05-13,TAS1,39573.278064,0.0,0.0
2021-05-13,VIC1,115525.17459394,87771.45595316,0.7598
2021-05-14,NEM,513238.80985181,331911.14367662,0.6467
2021-05-14,NSW1,177166.05481497,125633.2032524,0.7091
2021-05-14,QLD1,145795.06274592,107529.06333185,0.7375
2021-05-14,SA1,36353.86730097,6942.42722773,0.191
2021-05-14,TAS1,34445.066222,0.0,0.0
2021-05-14,VIC1,119478.75876795,91806.44986464,0.7684
2021-05-15,NEM,497209.77034781,324612.96882476,0.6529
2021-05-15,NSW1,178490.96051596,121996.15215611,0.6835
2021-05-15,QLD1,141665.65582092,104632.73147004,0.7386
2021-05-15,SA1,29687.25560298,7283.59661487,0.2453
2021-05-15,TAS1,30049.86424799,0.0,0.0
2021-05-15,VIC1,117316.03415996,90700.48858374,0.7731
2021-05-16,NEM,487954.74778877,341823.78417399,0.7005
2021-05-16,NSW1,166833.82711796,123603.91423445,0.7409
2021-05-16,QLD1,140153.09946392,106716.31118834,0.7614
2021-05-16,SA1,21407.54545198,7575.8418257,0.3539
2021-05-16,TAS1,34799.18168699,0.0,0.0
2021-05-16,VIC1,124761.09406792,103927.7169255,0.833
2021-05-17,NEM,528803.16127579,373096.05299826,0.7055
2021-05-17,NSW1,184993.49870796,134906.98698524,0.7293
2021-05-17,QLD1,153780.83677492,114994.1800234,0.7478
2021-05-17,SA1,26614.87335197,13666.99244442,0.5135
2021-05-17,TAS1,37940.99830999,489.48345403,0.0129
2021-05-17,VIC1,125472.95413095,109038.41009117,0.869
2021-05-18,NEM,533599.29854416,379738.72453545,0.7117
2021-05-18,NSW1,185086.60488796,140587.09293515,0.7596
2021-05-18,QLD1,154817.38535128,114478.33605851,0.7394
2021-05-18,SA1,31937.46881097,14473.65650506,0.4532
2021-05-18,TAS1,39546.02027498,514.42032914,0.013
2021-05-18,VIC1,122211.81921897,109685.21870759,0.8975
2021-05-19,NEM,531024.46982381,362986.44634628,0.6836
2021-05-19,NSW1,177331.57087895,134805.87737,0.7602
2021-05-19,QLD1,158270.47456492,115098.54813364,0.7272
2021-05-19,SA1,34926.39820099,8436.54384729,0.2416
2021-05-19,TAS1,31406.44672798,0.0,0.0
2021-05-19,VIC1,129089.57945097,104645.47699535,0.8106
2021-05-20,NEM,531733.1475928,375879.6769382,0.7069
2021-05-20,NSW1,171050.16268696,128599.99680452,0.7518
2021-05-20,QLD1,156740.11056892,116403.05366708,0.7427
2021-05-20,SA1,30244.86900298,12550.22761208,0.415
2021-05-20,TAS1,35199.59821697,471.68981705,0.0134
2021-05-20,VIC1,138498.40711697,117854.70903747,0.8509
2021-05-21,NEM,529625.9623001,380952.45301738,0.7193
2021-05-21,NSW1,182823.43775694,134002.43902777,0.733
2021-05-21,QLD1,155040.44093026,115387.97734714,0.7442
2021-05-21,SA1,31398.38378498,12029.26929891,0.3831
2021-05-21,TAS1,38061.10939496,578.58465945,0.0152
2021-05-21,VIC1,122302.59043296,118954.18268411,0.9726
2021-05-22,NEM,484110.29566045,354394.85685872,0.7321
2021-05-22,NSW1,163211.08357695,125238.40017581,0.7673
2021-05-22,QLD1,144255.9443616,108683.12828214,0.7534
2021-05-22,SA1,24862.55730797,8532.41846419,0.3432
2021-05-22,TAS1,32571.98815397,0.0,0.0
2021-05-22,VIC1,119208.72225996,111940.90993658,0.939
2021-05-23,NEM,474261.0299238,343973.33944961,0.7253
2021-05-23,NSW1,157968.47625996,122760.95133873,0.7771
2021-05-23,QLD1,141228.03513193,105800.87751291,0.7491
